시도코드,시도,시군구코드,시군구,읍면동코드,읍면동, 시점 ,총인구,20-39세 여성인구,65세 이상 인구,지방소멸위험지수,지방소멸위험분류
42,강원도,42110, 춘천시,4211064000,  효자3동,202302,"4,387 ",778 ,"1,007 ",0.773 ,3
28,인천광역시,28237, 부평구,2823756000,  부평6동,202302,"14,684 ","2,092 ","2,707 ",0.773 ,3
11,서울특별시,11380, 은평구,1138065000,  수색동,202302,"13,104 ","1,850 ","2,391 ",0.774 ,3
41,경기도,41610, 광주시,4161058000,  오포1동,202302,"21,443 ","2,507 ","3,239 ",0.774 ,3
11,서울특별시,11260, 중랑구,1126065500,  망우본동,202302,"35,571 ","5,318 ","6,869 ",0.774 ,3
11,서울특별시,11200, 성동구,1120062000,  금호4가동,202302,"14,177 ","1,965 ","2,537 ",0.775 ,3
41,경기도,41610, 광주시,4161056000,  광남1동,202302,"34,115 ","4,129 ","5,321 ",0.776 ,3
26,부산광역시,26140, 서구,2614059000,  부민동,202302,"7,402 ","1,218 ","1,569 ",0.776 ,3
48,경상남도,48125, 마산합포구,4812553000,  월영동,202302,"42,027 ","4,906 ","6,312 ",0.777 ,3
28,인천광역시,28140, 동구,2814058000,  송림1동,202302,"4,211 ",625 ,804 ,0.777 ,3
11,서울특별시,11590, 동작구,1159052000,  노량진제2동,202302,"10,525 ","1,746 ","2,243 ",0.778 ,3
28,인천광역시,28200, 남동구,2820070000,  논현2동,202302,"32,358 ","3,927 ","5,042 ",0.779 ,3
11,서울특별시,11200, 성동구,1120072000,  송정동,202302,"10,033 ","1,445 ","1,855 ",0.779 ,3
11,서울특별시,11140, 중구,1114062500,  다산동,202302,"13,486 ","2,210 ","2,835 ",0.780 ,3
11,서울특별시,11650, 서초구,1165058100,  반포4동,202302,"18,785 ","2,362 ","3,029 ",0.780 ,3
41,경기도,41630, 양주시,4163055000,  회천3동,202302,"26,319 ","3,073 ","3,937 ",0.781 ,3
48,경상남도,48310, 거제시,4831056000,  옥포2동,202302,"25,079 ","2,414 ","3,091 ",0.781 ,3
31,울산광역시,31170, 동구,3117059000,  남목2동,202302,"20,581 ","2,305 ","2,947 ",0.782 ,3
41,경기도,41190, 부천시,4119079500,  범안동,202302,"93,256 ","11,146 ","14,244 ",0.783 ,3
11,서울특별시,11740, 강동구,1174070000,  둔촌제2동,202302,"24,142 ","3,352 ","4,283 ",0.783 ,3
27,대구광역시,27110, 중구,2711058500,  성내3동,202302,"4,869 ",686 ,876 ,0.783 ,3
47,경상북도,47190, 구미시,4719059000,  신평1동,202302,"3,960 ",502 ,641 ,0.783 ,3
41,경기도,41465, 수지구,4146557000,  상현1동,202302,"20,128 ","2,334 ","2,978 ",0.784 ,3
11,서울특별시,11650, 서초구,1165058000,  반포3동,202302,"23,597 ","2,635 ","3,362 ",0.784 ,3
11,서울특별시,11305, 강북구,1130563500,  수유3동,202302,"23,017 ","3,784 ","4,828 ",0.784 ,3
41,경기도,41285, 일산동구,4128553000,  정발산동,202302,"22,447 ","3,020 ","3,851 ",0.784 ,3
41,경기도,41220, 평택시,4122059000,  신평동,202302,"21,091 ","2,817 ","3,592 ",0.784 ,3
48,경상남도,48240, 사천시,4824031000,  정동면,202302,"13,917 ","1,538 ","1,961 ",0.784 ,3
28,인천광역시,28177, 미추홀구,2817771000,  문학동,202302,"14,378 ","1,655 ","2,110 ",0.784 ,3
42,강원도,42110, 춘천시,4211066000,  퇴계동,202302,"47,973 ","5,746 ","7,301 ",0.787 ,3
29,광주광역시,29110, 동구,2911074000,  지원2동,202302,"16,252 ","2,150 ","2,731 ",0.787 ,3
28,인천광역시,28260, 서구,2826069000,  불로대곡동,202302,"23,447 ","2,620 ","3,326 ",0.788 ,3
30,대전광역시,30170, 서구,3017058800,  월평3동,202302,"20,648 ","2,309 ","2,927 ",0.789 ,3
31,울산광역시,31110, 중구,3111065000,  성안동,202302,"20,567 ","2,078 ","2,631 ",0.790 ,3
41,경기도,41113, 권선구,4111365000,  구운동,202302,"23,902 ","3,082 ","3,901 ",0.790 ,3
41,경기도,41410, 군포시,4141055000,  산본2동,202302,"25,885 ","3,189 ","4,034 ",0.791 ,3
46,전라남도,46170, 나주시,4617051000,  송월동,202302,"7,854 ",985 ,"1,245 ",0.791 ,3
11,서울특별시,11215, 광진구,1121586000,  구의제2동,202302,"25,878 ","3,589 ","4,534 ",0.792 ,3
41,경기도,41310, 구리시,4131054200,  교문2동,202302,"21,281 ","2,526 ","3,190 ",0.792 ,3
11,서울특별시,11290, 성북구,1129066000,  길음제1동,202302,"34,796 ","3,833 ","4,839 ",0.792 ,3
11,서울특별시,11650, 서초구,1165053100,  서초4동,202302,"30,323 ","3,478 ","4,387 ",0.793 ,3
11,서울특별시,11740, 강동구,1174066000,  성내제3동,202302,"22,793 ","3,274 ","4,129 ",0.793 ,3
42,강원도,42110, 춘천시,4211067500,  강남동,202302,"25,697 ","3,338 ","4,209 ",0.793 ,3
31,울산광역시,31140, 남구,3114054000,  신정4동,202302,"20,221 ","2,252 ","2,838 ",0.794 ,3
11,서울특별시,11260, 중랑구,1126062000,  묵제1동,202302,"34,077 ","4,922 ","6,201 ",0.794 ,3
11,서울특별시,11710, 송파구,1171069000,  잠실4동,202302,"21,184 ","2,398 ","3,018 ",0.795 ,3
29,광주광역시,29170, 북구,2917058000,  신안동,202302,"12,487 ","1,950 ","2,453 ",0.795 ,3
41,경기도,41135, 분당구,4113566200,  금곡동,202302,"27,431 ","4,068 ","5,115 ",0.795 ,3
31,울산광역시,31140, 남구,3114052000,  신정2동,202302,"24,066 ","2,459 ","3,089 ",0.796 ,3
11,서울특별시,11140, 중구,1114068000,  중림동,202302,"11,987 ","1,754 ","2,202 ",0.797 ,3
11,서울특별시,11260, 중랑구,1126056500,  면목본동,202302,"33,121 ","5,078 ","6,374 ",0.797 ,3
11,서울특별시,11110, 종로구,1111053000,  사직동,202302,"9,120 ","1,442 ","1,808 ",0.798 ,3
29,광주광역시,29110, 동구,2911057000,  계림2동,202302,"13,043 ","1,767 ","2,212 ",0.799 ,3
29,광주광역시,29170, 북구,2917067300,  매곡동,202302,"13,530 ","1,616 ","2,021 ",0.800 ,3
42,강원도,42150, 강릉시,4215066500,  경포동,202302,"11,363 ","1,325 ","1,657 ",0.800 ,3
11,서울특별시,11200, 성동구,1120057000,  행당제2동,202302,"22,975 ","3,232 ","4,037 ",0.801 ,3
44,충청남도,44131, 동남구,4413155000,  봉명동,202302,"17,662 ","2,293 ","2,861 ",0.801 ,3
41,경기도,41285, 일산동구,4128552600,  중산2동,202302,"24,092 ","2,854 ","3,558 ",0.802 ,3
41,경기도,41111, 장안구,4111159100,  송죽동,202302,"19,099 ","2,537 ","3,161 ",0.803 ,3
27,대구광역시,27200, 남구,2720057100,  대명2동,202302,"12,021 ","2,051 ","2,551 ",0.804 ,3
31,울산광역시,31140, 남구,3114056000,  달동,202302,"26,668 ","3,384 ","4,207 ",0.804 ,3
11,서울특별시,11170, 용산구,1117066000,  이태원제2동,202302,"8,685 ","1,469 ","1,824 ",0.805 ,3
11,서울특별시,11200, 성동구,1120061500,  금호2.3가동,202302,"22,202 ","3,241 ","4,016 ",0.807 ,3
47,경상북도,47190, 구미시,4719051000,  송정동,202302,"23,412 ","2,773 ","3,428 ",0.809 ,3
41,경기도,41410, 군포시,4141062000,  광정동,202302,"24,064 ","3,118 ","3,853 ",0.809 ,3
11,서울특별시,11500, 강서구,1150061100,  발산제1동,202302,"35,942 ","4,215 ","5,205 ",0.810 ,3
41,경기도,41171, 만안구,4117152000,  안양2동,202302,"23,160 ","3,374 ","4,156 ",0.812 ,3
11,서울특별시,11650, 서초구,1165059000,  방배본동,202302,"20,594 ","2,621 ","3,225 ",0.813 ,3
41,경기도,41210, 광명시,4121064000,  소하1동,202302,"30,788 ","3,492 ","4,292 ",0.814 ,3
29,광주광역시,29200, 광산구,2920054000,  도산동,202302,"14,792 ","1,823 ","2,239 ",0.814 ,3
28,인천광역시,28237, 부평구,2823766000,  부개2동,202302,"19,493 ","2,574 ","3,160 ",0.815 ,3
11,서울특별시,11470, 양천구,1147065000,  신정4동,202302,"32,340 ","5,052 ","6,199 ",0.815 ,3
28,인천광역시,28177, 미추홀구,2817761000,  도화2.3동,202302,"32,135 ","4,189 ","5,139 ",0.815 ,3
47,경상북도,47190, 구미시,4719025300,  고아읍,202302,"38,301 ","4,059 ","4,966 ",0.817 ,3
30,대전광역시,30140, 중구,3014065500,  용두동,202302,"9,224 ","1,507 ","1,843 ",0.818 ,3
41,경기도,41670, 여주시,4167053000,  오학동,202302,"18,461 ","2,160 ","2,641 ",0.818 ,3
11,서울특별시,11500, 강서구,1150055000,  화곡제2동,202302,"17,472 ","2,518 ","3,076 ",0.819 ,3
11,서울특별시,11740, 강동구,1174068500,  길동,202302,"44,947 ","7,012 ","8,560 ",0.819 ,3
48,경상남도,48121, 의창구,4812151000,  의창동,202302,"50,005 ","5,704 ","6,961 ",0.819 ,3
28,인천광역시,28260, 서구,2826057500,  신현원창동,202302,"30,462 ","3,686 ","4,497 ",0.820 ,3
11,서울특별시,11260, 중랑구,1126058000,  상봉제1동,202302,"23,456 ","3,314 ","4,037 ",0.821 ,3
11,서울특별시,11170, 용산구,1117051000,  후암동,202302,"16,294 ","2,460 ","2,994 ",0.822 ,3
41,경기도,41133, 중원구,4113351000,  성남동,202302,"33,148 ","5,033 ","6,125 ",0.822 ,3
29,광주광역시,29140, 서구,2914084000,  동천동,202302,"15,785 ","1,609 ","1,958 ",0.822 ,3
27,대구광역시,27260, 수성구,2726052000,  범어2동,202302,"15,045 ","1,967 ","2,392 ",0.822 ,3
11,서울특별시,11215, 광진구,1121583000,  자양제2동,202302,"23,818 ","3,470 ","4,215 ",0.823 ,3
27,대구광역시,27230, 북구,2723071500,  관문동,202302,"35,652 ","4,057 ","4,928 ",0.823 ,3
27,대구광역시,27140, 동구,2714057000,  신천3동,202302,"14,710 ","1,967 ","2,389 ",0.823 ,3
41,경기도,41310, 구리시,4131059000,  수택3동,202302,"21,512 ","2,650 ","3,217 ",0.824 ,3
41,경기도,41410, 군포시,4141060000,  궁내동,202302,"20,052 ","2,106 ","2,554 ",0.825 ,3
41,경기도,41410, 군포시,4141051000,  군포1동,202302,"32,797 ","4,198 ","5,089 ",0.825 ,3
47,경상북도,47290, 경산시,4729054200,  서부2동,202302,"35,793 ","4,507 ","5,463 ",0.825 ,3
48,경상남도,48129, 진해구,4812958000,  석동,202302,"17,504 ","1,841 ","2,231 ",0.825 ,3
41,경기도,41570, 김포시,4157051500,  김포본동,202302,"59,263 ","7,135 ","8,646 ",0.825 ,3
11,서울특별시,11170, 용산구,1117059000,  용문동,202302,"11,493 ","1,798 ","2,178 ",0.826 ,3
11,서울특별시,11230, 동대문구,1123065000,  장안제1동,202302,"38,015 ","5,671 ","6,863 ",0.826 ,3
11,서울특별시,11500, 강서구,1150059300,  화곡제8동,202302,"23,977 ","3,801 ","4,596 ",0.827 ,3
28,인천광역시,28200, 남동구,2820052000,  구월2동,202302,"35,035 ","3,962 ","4,789 ",0.827 ,3
48,경상남도,48170, 진주시,4817073000,  판문동,202302,"20,705 ","2,175 ","2,626 ",0.828 ,3
11,서울특별시,11590, 동작구,1159051000,  노량진제1동,202302,"31,695 ","4,979 ","6,007 ",0.829 ,3
46,전라남도,46130, 여수시,4613081000,  주삼동,202302,"7,874 ",838 ,"1,011 ",0.829 ,3
29,광주광역시,29200, 광산구,2920060000,  월곡1동,202302,"10,277 ","1,257 ","1,516 ",0.829 ,3
47,경상북도,47190, 구미시,4719063000,  광평동,202302,"4,257 ",473 ,570 ,0.830 ,3
48,경상남도,48170, 진주시,4817071000,  평거동,202302,"26,644 ","3,068 ","3,696 ",0.830 ,3
41,경기도,41310, 구리시,4131052000,  동구동,202302,"36,377 ","4,547 ","5,477 ",0.830 ,3
41,경기도,41113, 권선구,4111356000,  서둔동,202302,"37,652 ","5,075 ","6,106 ",0.831 ,3
46,전라남도,46110, 목포시,4611080000,  부흥동,202302,"8,286 ","1,006 ","1,210 ",0.831 ,3
26,부산광역시,26380, 사하구,2638056200,  하단제2동,202302,"25,239 ","3,701 ","4,440 ",0.834 ,3
41,경기도,41463, 기흥구,4146353000,  상갈동,202302,"13,113 ","1,701 ","2,039 ",0.834 ,3
41,경기도,41150, 의정부시,4115057600,  송산2동,202302,"32,554 ","3,777 ","4,525 ",0.835 ,3
27,대구광역시,27710, 달성군,2771026500,  현풍읍,202302,"22,853 ","2,893 ","3,463 ",0.835 ,3
27,대구광역시,27230, 북구,2723056000,  침산2동,202302,"18,319 ","2,096 ","2,508 ",0.836 ,3
43,충청북도,43113, 흥덕구,4311332000,  옥산면,202302,"17,765 ","2,249 ","2,691 ",0.836 ,3
26,부산광역시,26500, 수영구,2650078000,  광안제3동,202302,"9,585 ","1,926 ","2,302 ",0.837 ,3
11,서울특별시,11590, 동작구,1159056000,  상도제4동,202302,"28,203 ","4,517 ","5,394 ",0.837 ,3
11,서울특별시,11440, 마포구,1144058500,  도화동,202302,"20,789 ","3,208 ","3,830 ",0.838 ,3
44,충청남도,44133, 서북구,4413355000,  쌍용3동,202302,"18,130 ","2,157 ","2,575 ",0.838 ,3
29,광주광역시,29170, 북구,2917061500,  동림동,202302,"22,769 ","2,858 ","3,411 ",0.838 ,3
11,서울특별시,11170, 용산구,1117068500,  한남동,202302,"19,398 ","3,014 ","3,595 ",0.838 ,3
41,경기도,41360, 남양주시,4136051000,  호평동,202302,"56,564 ","6,311 ","7,526 ",0.839 ,3
11,서울특별시,11260, 중랑구,1126055000,  면목제5동,202302,"14,674 ","2,016 ","2,404 ",0.839 ,3
28,인천광역시,28200, 남동구,2820069000,  논현1동,202302,"31,288 ","3,568 ","4,248 ",0.840 ,3
26,부산광역시,26710, 기장군,2671025900,  일광읍,202302,"28,453 ","3,581 ","4,261 ",0.840 ,3
27,대구광역시,27230, 북구,2723067200,  복현2동,202302,"30,914 ","3,787 ","4,503 ",0.841 ,3
27,대구광역시,27140, 동구,2714074200,  안심3동,202302,"21,717 ","2,574 ","3,058 ",0.842 ,3
28,인천광역시,28185, 연수구,2818576200,  연수2동,202302,"20,492 ","2,824 ","3,355 ",0.842 ,3
41,경기도,41610, 광주시,4161061000,  능평동,202302,"23,472 ","3,000 ","3,561 ",0.842 ,3
41,경기도,41220, 평택시,4122060000,  원평동,202302,"13,396 ","1,867 ","2,216 ",0.843 ,3
11,서울특별시,11350, 노원구,1135059500,  공릉1동,202302,"36,422 ","5,845 ","6,933 ",0.843 ,3
28,인천광역시,28260, 서구,2826054400,  가정3동,202302,"9,218 ","1,220 ","1,447 ",0.843 ,3
28,인천광역시,28237, 부평구,2823757000,  산곡1동,202302,"14,680 ","2,061 ","2,443 ",0.844 ,3
44,충청남도,44250, 계룡시,4425031000,  두마면,202302,"10,202 ","1,166 ","1,382 ",0.844 ,3
41,경기도,41285, 일산동구,4128554000,  풍산동,202302,"37,552 ","4,608 ","5,460 ",0.844 ,3
41,경기도,41430, 의왕시,4143051000,  고천동,202302,"13,366 ","2,158 ","2,557 ",0.844 ,3
11,서울특별시,11590, 동작구,1159067000,  신대방제1동,202302,"23,371 ","3,356 ","3,976 ",0.844 ,3
41,경기도,41135, 분당구,4113564000,  야탑3동,202302,"27,296 ","3,909 ","4,631 ",0.844 ,3
46,전라남도,46150, 순천시,4615057000,  덕연동,202302,"42,485 ","4,846 ","5,738 ",0.845 ,3
11,서울특별시,11620, 관악구,1162060500,  은천동,202302,"32,678 ","5,174 ","6,126 ",0.845 ,3
11,서울특별시,11500, 강서구,1150061500,  우장산동,202302,"43,348 ","5,333 ","6,311 ",0.845 ,3
11,서울특별시,11380, 은평구,1138069000,  진관동,202302,"54,810 ","7,392 ","8,745 ",0.845 ,3
11,서울특별시,11410, 서대문구,1141070000,  남가좌제2동,202302,"29,274 ","4,231 ","4,996 ",0.847 ,3
27,대구광역시,27290, 달서구,2729057200,  용산2동,202302,"27,537 ","3,142 ","3,710 ",0.847 ,3
11,서울특별시,11110, 종로구,1111058000,  교남동,202302,"9,783 ","1,398 ","1,649 ",0.848 ,3
28,인천광역시,28245, 계양구,2824562100,  작전1동,202302,"26,835 ","3,364 ","3,966 ",0.848 ,3
41,경기도,41430, 의왕시,4143054000,  내손1동,202302,"20,359 ","2,621 ","3,090 ",0.848 ,3
27,대구광역시,27290, 달서구,2729057100,  용산1동,202302,"29,830 ","3,436 ","4,049 ",0.849 ,3
28,인천광역시,28177, 미추홀구,2817757000,  용현5동,202302,"46,558 ","5,860 ","6,904 ",0.849 ,3
41,경기도,41271, 상록구,4127157000,  부곡동,202302,"21,193 ","2,465 ","2,904 ",0.849 ,3
41,경기도,41210, 광명시,4121063200,  하안2동,202302,"13,503 ","1,980 ","2,331 ",0.849 ,3
41,경기도,41461, 처인구,4146151000,  중앙동,202302,"25,034 ","3,407 ","4,009 ",0.850 ,3
43,충청북도,43112, 서원구,4311253000,  사창동,202302,"14,544 ","2,419 ","2,845 ",0.850 ,3
42,강원도,42110, 춘천시,4211061000,  후평2동,202302,"14,291 ","2,051 ","2,412 ",0.850 ,3
11,서울특별시,11215, 광진구,1121584000,  자양제3동,202302,"27,536 ","3,840 ","4,515 ",0.850 ,3
29,광주광역시,29170, 북구,2917051000,  중흥1동,202302,"4,524 ",822 ,966 ,0.851 ,3
31,울산광역시,31140, 남구,3114060000,  옥동,202302,"25,623 ","2,774 ","3,258 ",0.851 ,3
41,경기도,41135, 분당구,4113562000,  야탑1동,202302,"16,990 ","2,494 ","2,926 ",0.852 ,3
29,광주광역시,29110, 동구,2911065500,  서남동,202302,"2,969 ",568 ,665 ,0.854 ,3
41,경기도,41135, 분당구,4113551000,  분당동,202302,"25,306 ","3,260 ","3,814 ",0.855 ,3
45,전라북도,45130, 군산시,4513065000,  조촌동,202302,"24,724 ","3,066 ","3,587 ",0.855 ,3
44,충청남도,44200, 아산시,4420036000,  둔포면,202302,"22,889 ","2,667 ","3,117 ",0.856 ,3
11,서울특별시,11530, 구로구,1153072000,  고척제1동,202302,"25,738 ","3,941 ","4,603 ",0.856 ,3
48,경상남도,48123, 성산구,4812351000,  반송동,202302,"40,091 ","4,157 ","4,853 ",0.857 ,3
11,서울특별시,11380, 은평구,1138059000,  응암제2동,202302,"27,724 ","3,587 ","4,174 ",0.859 ,3
26,부산광역시,26350, 해운대구,2635055100,  좌제1동,202302,"17,606 ","2,387 ","2,768 ",0.862 ,3
28,인천광역시,28260, 서구,2826072000,  오류왕길동,202302,"24,947 ","2,971 ","3,441 ",0.863 ,3
11,서울특별시,11350, 노원구,1135069500,  상계6.7동,202302,"31,915 ","4,586 ","5,304 ",0.865 ,3
48,경상남도,48125, 마산합포구,4812552000,  가포동,202302,"2,295 ",377 ,436 ,0.865 ,3
44,충청남도,44200, 아산시,4420061000,  온양5동,202302,"20,975 ","2,294 ","2,653 ",0.865 ,3
11,서울특별시,11680, 강남구,1168070000,  세곡동,202302,"43,259 ","6,012 ","6,950 ",0.865 ,3
48,경상남도,48220, 통영시,4822034000,  광도면,202302,"30,703 ","3,056 ","3,531 ",0.865 ,3
44,충청남도,44133, 서북구,4413353000,  쌍용1동,202302,"13,391 ","1,864 ","2,150 ",0.867 ,3
48,경상남도,48121, 의창구,4812131000,  북면,202302,"43,092 ","4,864 ","5,607 ",0.867 ,3
46,전라남도,46110, 목포시,4611075800,  신흥동,202302,"16,226 ","1,930 ","2,223 ",0.868 ,3
41,경기도,41430, 의왕시,4143056000,  청계동,202302,"37,560 ","4,861 ","5,589 ",0.870 ,3
41,경기도,41450, 하남시,4145062000,  미사2동,202302,"47,191 ","5,248 ","6,033 ",0.870 ,3
41,경기도,41135, 분당구,4113556000,  정자2동,202302,"14,855 ","2,286 ","2,627 ",0.870 ,3
41,경기도,41480, 파주시,4148052000,  금촌2동,202302,"31,931 ","3,834 ","4,405 ",0.870 ,3
28,인천광역시,28185, 연수구,2818579500,  동춘3동,202302,"18,024 ","2,023 ","2,324 ",0.870 ,3
41,경기도,41111, 장안구,4111157100,  정자1동,202302,"28,050 ","3,314 ","3,804 ",0.871 ,3
11,서울특별시,11215, 광진구,1121576000,  중곡제3동,202302,"15,955 ","2,578 ","2,957 ",0.872 ,3
11,서울특별시,11710, 송파구,1171064600,  장지동,202302,"28,910 ","4,066 ","4,662 ",0.872 ,3
43,충청북도,43770, 음성군,4377033000,  맹동면,202302,"13,194 ","1,691 ","1,934 ",0.874 ,3
47,경상북도,47190, 구미시,4719058300,  형곡2동,202302,"16,312 ","1,809 ","2,067 ",0.875 ,3
11,서울특별시,11350, 노원구,1135061900,  중계본동,202302,"23,375 ","2,330 ","2,657 ",0.877 ,3
41,경기도,41285, 일산동구,4128556000,  마두1동,202302,"23,259 ","2,823 ","3,219 ",0.877 ,3
41,경기도,41610, 광주시,4161059000,  오포2동,202302,"34,081 ","3,982 ","4,539 ",0.877 ,3
11,서울특별시,11200, 성동구,1120054000,  마장동,202302,"22,014 ","3,569 ","4,067 ",0.878 ,3
41,경기도,41131, 수정구,4113152000,  신흥2동,202302,"19,858 ","2,706 ","3,083 ",0.878 ,3
44,충청남도,44150, 공주시,4415059000,  월송동,202302,"15,499 ","1,906 ","2,171 ",0.878 ,3
11,서울특별시,11740, 강동구,1174065000,  성내제2동,202302,"22,912 ","3,957 ","4,507 ",0.878 ,3
48,경상남도,48170, 진주시,4817032000,  정촌면,202302,"8,726 ","1,195 ","1,360 ",0.879 ,3
41,경기도,41173, 동안구,4117356000,  관양2동,202302,"18,584 ","2,545 ","2,895 ",0.879 ,3
11,서울특별시,11470, 양천구,1147067000,  신정6동,202302,"24,069 ","2,694 ","3,059 ",0.881 ,3
28,인천광역시,28237, 부평구,2823759200,  청천2동,202302,"34,730 ","4,674 ","5,306 ",0.881 ,3
31,울산광역시,31140, 남구,3114063500,  수암동,202302,"16,361 ","1,884 ","2,136 ",0.882 ,3
41,경기도,41271, 상록구,4127151000,  일동,202302,"24,283 ","3,052 ","3,458 ",0.883 ,3
11,서울특별시,11290, 성북구,1129072500,  월곡제2동,202302,"19,188 ","3,306 ","3,742 ",0.883 ,3
11,서울특별시,11650, 서초구,1165060000,  방배1동,202302,"16,688 ","2,672 ","3,024 ",0.884 ,3
31,울산광역시,31200, 북구,3120058000,  양정동,202302,"9,594 ","1,002 ","1,134 ",0.884 ,3
41,경기도,41287, 일산서구,4128758000,  송포동,202302,"20,801 ","2,631 ","2,976 ",0.884 ,3
41,경기도,41133, 중원구,4113367000,  도촌동,202302,"26,940 ","3,423 ","3,871 ",0.884 ,3
44,충청남도,44270, 당진시,4427052000,  당진2동,202302,"22,820 ","2,618 ","2,960 ",0.884 ,3
11,서울특별시,11200, 성동구,1120064500,  옥수동,202302,"25,534 ","3,826 ","4,325 ",0.885 ,3
41,경기도,41113, 권선구,4111370000,  입북동,202302,"16,099 ","1,811 ","2,046 ",0.885 ,3
43,충청북도,43112, 서원구,4311256000,  분평동,202302,"29,325 ","3,369 ","3,805 ",0.885 ,3
11,서울특별시,11590, 동작구,1159065000,  사당제4동,202302,"13,965 ","2,477 ","2,797 ",0.886 ,3
44,충청남도,44150, 공주시,4415057000,  신관동,202302,"19,365 ","2,774 ","3,125 ",0.888 ,3
41,경기도,41281, 덕양구,4128165500,  행신3동,202302,"23,274 ","3,093 ","3,483 ",0.888 ,3
41,경기도,41133, 중원구,4113355000,  은행1동,202302,"10,047 ","1,494 ","1,682 ",0.888 ,3
28,인천광역시,28245, 계양구,2824573000,  계양3동,202302,"24,707 ","2,845 ","3,203 ",0.888 ,3
41,경기도,41410, 군포시,4141056000,  금정동,202302,"19,780 ","2,808 ","3,155 ",0.890 ,3
11,서울특별시,11290, 성북구,1129052500,  성북동,202302,"16,246 ","2,744 ","3,082 ",0.890 ,3
11,서울특별시,11560, 영등포구,1156058500,  도림동,202302,"17,713 ","2,931 ","3,289 ",0.891 ,3
26,부산광역시,26380, 사하구,2638061000,  구평동,202302,"12,691 ","1,692 ","1,898 ",0.891 ,3
30,대전광역시,30140, 중구,3014053500,  은행선화동,202302,"14,563 ","2,327 ","2,607 ",0.893 ,3
28,인천광역시,28237, 부평구,2823764800,  삼산2동,202302,"28,072 ","3,066 ","3,433 ",0.893 ,3
11,서울특별시,11710, 송파구,1171059000,  송파2동,202302,"18,799 ","2,725 ","3,051 ",0.893 ,3
26,부산광역시,26710, 기장군,2671025600,  정관읍,202302,"81,091 ","8,760 ","9,791 ",0.895 ,3
41,경기도,41113, 권선구,4111352000,  세류1동,202302,"9,806 ","1,401 ","1,565 ",0.895 ,3
41,경기도,41310, 구리시,4131053000,  인창동,202302,"22,895 ","2,971 ","3,318 ",0.895 ,3
47,경상북도,47290, 경산시,4729025600,  압량읍,202302,"20,724 ","2,912 ","3,252 ",0.895 ,3
41,경기도,41220, 평택시,4122057000,  신장1동,202302,"7,140 ",978 ,"1,092 ",0.896 ,3
11,서울특별시,11470, 양천구,1147051000,  목1동,202302,"30,362 ","3,168 ","3,537 ",0.896 ,3
31,울산광역시,31200, 북구,3120054000,  강동동,202302,"16,318 ","1,837 ","2,050 ",0.896 ,3
41,경기도,41463, 기흥구,4146351000,  신갈동,202302,"37,812 ","5,096 ","5,685 ",0.896 ,3
11,서울특별시,11740, 강동구,1174064000,  성내제1동,202302,"19,654 ","2,891 ","3,224 ",0.897 ,3
41,경기도,41271, 상록구,4127155000,  본오2동,202302,"25,534 ","3,269 ","3,642 ",0.898 ,3
41,경기도,41117, 영통구,4111752000,  매탄2동,202302,"14,277 ","1,926 ","2,145 ",0.898 ,3
41,경기도,41390, 시흥시,4139058200,  월곶동,202302,"17,222 ","2,096 ","2,331 ",0.899 ,3
45,전라북도,45140, 익산시,4514069000,  삼성동,202302,"32,310 ","3,656 ","4,064 ",0.900 ,3
11,서울특별시,11590, 동작구,1159055000,  상도제3동,202302,"24,178 ","4,184 ","4,648 ",0.900 ,3
11,서울특별시,11740, 강동구,1174056000,  고덕제2동,202302,"22,729 ","2,871 ","3,189 ",0.900 ,3
11,서울특별시,11740, 강동구,1174058000,  암사제2동,202302,"14,940 ","2,301 ","2,554 ",0.901 ,3
47,경상북도,47170, 안동시,4717069000,  강남동,202302,"10,570 ","1,189 ","1,319 ",0.901 ,3
26,부산광역시,26350, 해운대구,2635055200,  좌제2동,202302,"31,192 ","4,643 ","5,143 ",0.903 ,3
28,인천광역시,28110, 중구,2811062000,  영종동,202302,"22,703 ","2,941 ","3,257 ",0.903 ,3
41,경기도,41150, 의정부시,4115052000,  의정부2동,202302,"30,013 ","4,580 ","5,070 ",0.903 ,3
45,전라북도,45113, 덕진구,4511356000,  인후3동,202302,"31,113 ","3,825 ","4,233 ",0.904 ,3
41,경기도,41173, 동안구,4117362000,  신촌동,202302,"12,575 ","1,546 ","1,710 ",0.904 ,3
41,경기도,41135, 분당구,4113560000,  이매1동,202302,"24,962 ","3,138 ","3,470 ",0.904 ,3
11,서울특별시,11140, 중구,1114065000,  신당제5동,202302,"10,127 ","1,700 ","1,877 ",0.906 ,3
47,경상북도,47130, 경주시,4713062100,  황성동,202302,"27,834 ","3,139 ","3,461 ",0.907 ,3
42,강원도,42130, 원주시,4213059000,  단계동,202302,"28,668 ","3,932 ","4,323 ",0.910 ,3
11,서울특별시,11560, 영등포구,1156068000,  신길제6동,202302,"18,824 ","3,154 ","3,467 ",0.910 ,3
41,경기도,41271, 상록구,4127156000,  본오3동,202302,"19,113 ","2,605 ","2,862 ",0.910 ,3
11,서울특별시,11410, 서대문구,1141069000,  남가좌제1동,202302,"16,722 ","2,091 ","2,294 ",0.912 ,3
30,대전광역시,30230, 대덕구,3023058000,  목상동,202302,"6,286 ",742 ,814 ,0.912 ,3
